id,Outcome_M1,Outcome_M2,Outcome_M3,Outcome_M4,Outcome_M5,Outcome_M6,Outcome_M7,Outcome_M8,Outcome_M9,Outcome_M10,Outcome_M11,Outcome_M12
160,1463.6248046875,886.77822265625,639.2275390625,608.168017578125,355.392456054688,193.347448730469,169.616931152344,160.318103027344,160.318103027344,160.318103027344,160.318103027344,160.318103027344
161,8162.4328125,5473.95234375,2774.8533203125,2326.68046875,1899.799609375,1567.27021484375,1551.810546875,1545.65341796875,1548.316796875,1491.71884765625,1491.71884765625,1491.71884765625
162,446.784033203125,343.922607421875,187.5857421875,169.292163085937,139.757446289062,127.76455078125,119.303820800781,97.7265319824219,97.0507141113281,97.0507141113281,97.0507141113281,97.0507141113281
163,351.88037109375,305.617993164063,177.016418457031,158.7228515625,131.139233398438,119.146350097656,110.685571289062,91.5329528808594,90.8571350097656,90.8571350097656,90.8571350097656,90.8571350097656
164,479.677490234375,345.507446289062,218.428002929687,220.962426757812,204.056298828125,173.839306640625,139.389135742188,109.299340820312,108.623522949219,105.230590820312,105.230590820312,105.230590820312
165,475.86171875,370.479248046875,188.072924804687,169.779345703125,142.195727539062,130.20283203125,121.74208984375,102.589440917969,101.913629150391,101.913629150391,101.913629150391,101.913629150391
166,2036.7548828125,1347.43583984375,707.249169921875,538.41923828125,451.801708984375,366.343676757812,316.895092773438,289.467358398438,288.791528320313,285.398608398437,285.398608398437,285.398608398437
167,1090.92685546875,965.61943359375,548.267919921875,434.50986328125,327.93828125,254.328515625,248.646655273437,230.2701171875,229.594287109375,229.594287109375,229.594287109375,229.594287109375
168,1674.9033203125,1513.342578125,989.97314453125,800.0439453125,617.156298828125,373.943188476563,353.78212890625,345.128125,342.688671875,340.757080078125,340.757080078125,340.757080078125
169,373.1484375,311.464379882813,182.862805175781,172.585949707031,145.002331542969,124.992724609375,116.531982421875,97.3793212890625,96.7035034179687,96.7035034179687,96.7035034179687,96.7035034179687
170,387.437084960938,316.3421875,181.303784179688,163.010205078125,135.702319335937,123.709436035156,115.248681640625,96.6309143066406,95.9550964355469,95.9550964355469,95.9550964355469,95.9550964355469
171,535.343994140625,360.618579101562,221.481811523438,216.6431640625,169.189868164062,141.195446777344,132.734716796875,107.795434570312,107.119616699219,107.119616699219,107.119616699219,107.119616699219
172,423.788720703125,333.595556640625,183.656665039062,165.3630859375,135.828381347656,123.835485839844,115.374743652344,96.2220886230469,95.5462707519531,95.5462707519531,95.5462707519531,95.5462707519531
173,512.37373046875,421.334619140625,229.734545898437,190.851220703125,152.692150878906,135.146618652344,126.685888671875,107.533239746094,106.857421875,106.857421875,106.857421875,106.857421875
174,493.849365234375,381.542553710938,253.955810546875,199.239367675781,158.990661621094,146.997766113281,138.537036132812,119.384411621094,118.70859375,118.70859375,118.70859375,118.70859375
175,536.593505859375,371.918701171875,204.78916015625,181.639379882813,141.181335449219,129.188427734375,120.727697753906,99.1504028320312,98.4745849609375,98.4745849609375,98.4745849609375,98.4745849609375
176,374.996484375,319.991430664062,182.8005859375,164.507006835937,136.923400878906,124.930505371094,116.469775390625,97.3171142578125,96.6412963867188,96.6412963867188,96.6412963867188,96.6412963867188
177,3705.91484375,2303.043359375,2448.1607421875,1513.71396484375,1211.80732421875,936.4384765625,850.17333984375,824.45693359375,789.055126953125,716.383349609375,706.260986328125,701.516748046875
178,796.60849609375,689.96552734375,415.243115234375,326.523095703125,251.408081054688,226.4888671875,211.747875976563,197.959289550781,197.283471679687,197.283471679687,197.283471679687,197.283471679687
179,479.29951171875,347.238891601562,190.90205078125,176.095349121094,149.781359863281,134.301586914063,125.840844726562,106.688195800781,106.012377929688,106.012377929688,106.012377929688,106.012377929688
180,619.162060546875,508.17783203125,336.48603515625,270.723706054688,239.00751953125,213.830322265625,173.099865722656,153.625866699219,152.950048828125,149.557104492188,149.557104492188,149.557104492188
181,1469.48876953125,1239.5208984375,599.642333984375,463.251611328125,418.716650390625,304.489404296875,286.20068359375,275.222583007812,274.546752929688,274.546752929688,274.546752929688,274.546752929688
182,351.88037109375,305.617993164063,177.016418457031,158.7228515625,131.139233398438,119.146350097656,110.685571289062,91.5329528808594,90.8571350097656,90.8571350097656,90.8571350097656,90.8571350097656
183,1150.54228515625,713.645361328125,543.035693359375,542.342236328125,376.377880859375,258.953930664063,211.724560546875,186.579748535156,184.140283203125,178.815759277344,178.815759277344,178.815759277344
184,1723.1470703125,907.2244140625,494.772265625,395.633935546875,319.134716796875,246.496020507812,225.256030273437,212.31572265625,209.876220703125,207.94462890625,207.94462890625,207.94462890625
185,351.88037109375,305.617993164063,177.016418457031,158.7228515625,131.139233398438,119.146350097656,110.685571289062,91.5329528808594,90.8571350097656,90.8571350097656,90.8571350097656,90.8571350097656
186,2008.1259765625,1132.815234375,538.4404296875,450.26728515625,364.1927734375,341.669750976563,318.210595703125,303.113647460938,302.437817382813,302.437817382813,302.437817382813,302.437817382813
187,7703.5046875,4646.958203125,2975.490625,3221.108984375,3208.3787109375,1548.61552734375,1368.9787109375,1345.13505859375,1324.07392578125,1226.73154296875,1226.73154296875,1226.73154296875
188,21493.946875,12842.69765625,5112.556640625,4732.62734375,3905.434765625,2914.9271484375,2886.9228515625,2880.765625,2872.867578125,2736.590625,2736.590625,2736.590625
189,869.74375,732.794970703125,417.22109375,338.8302734375,270.795971679688,249.945483398437,235.204467773438,221.415942382812,220.740112304688,220.740112304688,220.740112304688,220.740112304688
190,414.876513671875,335.2078125,185.2689453125,166.975366210937,137.440637207031,125.44775390625,116.98701171875,97.8343566894531,97.1585388183594,97.1585388183594,97.1585388183594,97.1585388183594
191,545.464453125,397.603857421875,202.0533203125,173.498315429687,139.544897460938,121.999389648438,113.538635253906,94.3859924316406,93.7101745605469,93.7101745605469,93.7101745605469,93.7101745605469
192,456.024365234375,357.728735351562,208.085473632812,184.935681152344,142.223059082031,130.230163574219,121.769421386719,102.616772460937,101.940960693359,101.940960693359,101.940960693359,101.940960693359
193,4429.16171875,2321.43046875,1137.53173828125,883.2115234375,699.928564453125,547.915087890625,501.96796875,488.710009765625,486.2705078125,482.196923828125,482.196923828125,482.196923828125
194,364.173974609375,317.911645507813,189.310070800781,171.01650390625,145.659729003906,133.666833496094,125.206091308594,106.588330078125,105.912512207031,105.912512207031,105.912512207031,105.912512207031
195,3801.33828125,1794.2296875,841.12041015625,704.91220703125,616.27509765625,454.118310546875,443.012744140625,434.16328125,431.723779296875,429.7921875,429.7921875,429.7921875
196,435.806640625,328.899389648437,182.276110839844,163.982531738281,136.398913574219,124.406018066406,115.945275878906,96.7926147460937,96.116796875,96.116796875,96.116796875,96.116796875
197,1982.7380859375,1524.94765625,1011.63515625,794.08095703125,690.063232421875,440.3421875,420.181201171875,411.527197265625,409.0876953125,407.15615234375,407.15615234375,407.15615234375
198,1998.572265625,1868.4681640625,806.967822265625,681.7322265625,582.74638671875,423.873291015625,402.094262695313,394.965673828125,392.526220703125,390.59462890625,390.59462890625,390.59462890625
199,393.308056640625,307.322021484375,178.720446777344,160.426879882812,132.84326171875,120.850378417969,112.389611816406,93.2369812011719,92.5611633300781,92.5611633300781,92.5611633300781,92.5611633300781
200,456.672509765625,345.460913085937,189.8955078125,223.204443359375,212.336889648438,148.741467285156,123.564672851563,104.411999511719,103.736181640625,103.736181640625,103.736181640625,103.736181640625
201,381.656005859375,326.819873046875,183.317846679688,165.024267578125,137.440637207031,125.44775390625,116.98701171875,97.8343566894531,97.1585388183594,97.1585388183594,97.1585388183594,97.1585388183594
202,1448.5677734375,657.381396484375,364.159619140625,313.746118164063,226.686767578125,191.462194824219,183.00146484375,164.383728027344,163.70791015625,163.70791015625,163.70791015625,163.70791015625
203,2002.7548828125,1488.76005859375,736.58115234375,693.67900390625,643.10966796875,408.418676757812,337.477124023438,320.709887695312,318.270434570312,316.338842773437,316.338842773437,316.338842773437
204,12470.48984375,4707.73828125,1916.345703125,1209.39892578125,1088.1736328125,720.562548828125,683.302783203125,634.141748046875,536.2861328125,486.43544921875,476.3130859375,471.56875
205,544.46572265625,385.372900390625,219.303491210937,201.009948730469,170.414526367188,158.421618652344,149.960888671875,131.343151855469,130.667333984375,130.667333984375,130.667333984375,130.667333984375
206,993.18955078125,683.781787109375,285.276489257812,241.612060546875,204.049108886719,187.266857910156,178.806127929688,161.047058105469,160.371240234375,160.371240234375,160.371240234375,160.371240234375
207,2438.3193359375,1390.98984375,699.557666015625,527.259619140625,414.580029296875,385.743872070312,356.906884765625,346.638989257813,345.963159179688,345.963159179688,345.963159179688,345.963159179688
208,1141.62890625,984.87587890625,549.50263671875,435.744580078125,329.172973632812,256.123022460937,250.441162109375,232.064599609375,231.38876953125,231.38876953125,231.38876953125,231.38876953125
209,9333.37890625,3810.63984375,2214.55625,2099.3498046875,1940.78125,1392.57763671875,1342.00390625,1335.84677734375,1333.4072265625,1331.47568359375,1331.47568359375,1331.47568359375
210,1288.63349609375,783.330029296875,619.537646484375,576.28330078125,522.9296875,337.52158203125,290.292065429688,265.68212890625,263.242651367187,257.918115234375,257.918115234375,257.918115234375
211,425.259228515625,331.941333007812,201.108642578125,181.220361328125,147.47998046875,127.470361328125,119.009619140625,99.8569580078125,99.1811401367188,99.1811401367188,99.1811401367188,99.1811401367188
212,740.194970703125,583.8625,328.41875,285.991625976562,217.031372070312,197.933459472656,189.472729492188,165.068383789062,164.392565917969,164.392565917969,164.392565917969,164.392565917969
213,351.88037109375,305.617993164063,177.016418457031,158.7228515625,131.139233398438,119.146350097656,110.685571289062,91.5329528808594,90.8571350097656,90.8571350097656,90.8571350097656,90.8571350097656
214,397.683544921875,327.425708007812,183.923657226563,165.630078125,138.046459960938,126.053576660156,117.592834472656,98.4401733398438,97.76435546875,97.76435546875,97.76435546875,97.76435546875
215,1487.877734375,895.97021484375,597.02880859375,566.356201171875,338.359008789062,224.048950195312,200.318408203125,189.337683105469,188.661865234375,188.661865234375,188.661865234375,188.661865234375
216,525.4013671875,408.383959960937,286.564819335938,245.955981445312,235.051953125,211.555322265625,160.389086914062,130.299328613281,129.623510742188,126.23056640625,126.23056640625,126.23056640625
217,401.513452148438,314.005932617188,183.173193359375,164.879626464844,131.139233398438,119.146350097656,110.685571289062,91.5329528808594,90.8571350097656,90.8571350097656,90.8571350097656,90.8571350097656
218,4112.15,2849.6138671875,997.665625,812.298193359375,712.228857421875,577.45419921875,549.696337890625,540.8244140625,540.148583984375,529.867041015625,529.867041015625,529.867041015625
219,423.788720703125,333.595556640625,183.656665039062,165.3630859375,135.828381347656,123.835485839844,115.374743652344,96.2220886230469,95.5462707519531,95.5462707519531,95.5462707519531,95.5462707519531
220,604.6021484375,453.805126953125,331.919775390625,313.626196289062,253.58828125,219.002783203125,210.542065429688,191.924304199219,191.248486328125,191.248486328125,191.248486328125,191.248486328125
221,754.2736328125,522.443505859375,245.010400390625,234.733520507812,203.638269042969,184.508374023438,176.047644042969,157.429919433594,156.7541015625,156.7541015625,156.7541015625,156.7541015625
222,508.011474609375,366.208471679687,205.92265625,182.772863769531,142.314819335938,130.321936035156,121.861193847656,102.708532714844,102.032720947266,102.032720947266,102.032720947266,102.032720947266
223,544.71318359375,454.3513671875,241.252709960937,222.959106445312,179.98935546875,167.996447753906,159.535717773438,137.958471679688,137.282653808594,137.282653808594,137.282653808594,137.282653808594
224,351.88037109375,305.617993164063,177.016418457031,158.7228515625,131.139233398438,119.146350097656,110.685571289062,91.5329528808594,90.8571350097656,90.8571350097656,90.8571350097656,90.8571350097656
225,2112.0001953125,1434.48056640625,693.90625,639.1767578125,551.909375,382.0748046875,361.91376953125,352.288256835937,349.848754882812,347.917163085937,347.917163085937,347.917163085937
226,747.238134765625,594.25751953125,305.939477539063,259.593017578125,203.312707519531,190.680712890625,182.219982910156,163.602270507813,162.926452636719,162.926452636719,162.926452636719,162.926452636719
227,862.71572265625,699.5728515625,392.682006835938,313.734252929688,234.603369140625,217.05791015625,208.597192382812,189.444592285156,188.768774414063,188.768774414063,188.768774414063,188.768774414063
228,617.530615234375,493.18076171875,251.140209960938,197.387866210937,165.661303710937,148.115783691406,139.655053710937,121.037292480469,120.361474609375,120.361474609375,120.361474609375,120.361474609375
229,405.593676757812,340.787524414062,190.260021972656,182.826379394531,181.584289550781,163.881945800781,129.431774902344,105.12861328125,104.452795410156,101.05986328125,101.05986328125,101.05986328125
230,768.714599609375,559.5392578125,247.4369140625,184.07314453125,150.119750976562,132.57421875,124.113500976563,104.960815429688,104.285009765625,104.285009765625,104.285009765625,104.285009765625
231,502.546875,347.614379882812,188.156274414062,169.862707519531,140.327990722656,128.335095214844,119.874353027344,100.721691894531,100.045874023438,100.045874023438,100.045874023438,100.045874023438
232,2097.0134765625,1118.38798828125,663.861181640625,572.0943359375,432.651708984375,343.586596679687,320.728564453125,312.316943359375,309.877465820313,307.945874023438,307.945874023438,307.945874023438
233,433.4087890625,320.455126953125,185.416735839844,175.139892578125,145.605163574219,125.595556640625,117.134814453125,97.9821594238281,97.3063415527344,97.3063415527344,97.3063415527344,97.3063415527344
234,351.88037109375,305.617993164063,177.016418457031,158.7228515625,131.139233398438,119.146350097656,110.685571289062,91.5329528808594,90.8571350097656,90.8571350097656,90.8571350097656,90.8571350097656
235,829.1126953125,647.98076171875,326.342553710938,362.168359375,480.2916015625,359.619946289063,237.873364257813,214.105200195313,213.429370117187,210.03642578125,210.03642578125,210.03642578125
236,725.885595703125,560.41064453125,284.839770507812,238.493310546875,184.164099121094,171.532141113281,163.071411132812,144.453674316406,143.777856445312,143.777856445312,143.777856445312,143.777856445312
237,1464.99365234375,887.90791015625,601.961328125,515.9419921875,474.214697265625,330.162133789063,319.056591796875,309.431079101562,306.991625976562,305.060034179687,305.060034179687,305.060034179687
238,4043.0625,3467.5265625,951.47265625,742.909423828125,665.7322265625,414.74814453125,396.616381835937,391.237646484375,390.56181640625,390.56181640625,390.56181640625,390.56181640625
239,1977.1255859375,2417.8107421875,1107.16162109375,974.2556640625,668.270458984375,610.395654296875,532.990087890625,519.83330078125,519.157470703125,512.13193359375,512.13193359375,512.13193359375
240,468.4044921875,351.20634765625,190.075170898438,179.154650878906,184.345056152344,170.129602050781,135.679431152344,111.911169433594,111.2353515625,107.842407226562,107.842407226562,107.842407226562
241,485.05390625,353.314086914062,200.253930664062,181.960363769531,154.652502441406,142.659582519531,134.198852539062,115.581103515625,114.905285644531,114.905285644531,114.905285644531,114.905285644531
242,8315.9578125,4407.355859375,3476.116015625,2199.2408203125,1693.4892578125,1198.650390625,1133.687109375,1118.050390625,1117.37451171875,1113.981640625,1113.981640625,1113.981640625
243,401.358325195312,326.911645507813,206.373828125,193.518481445312,151.303833007812,131.326147460938,122.865393066406,97.9261169433594,97.2502990722656,97.2502990722656,97.2502990722656,97.2502990722656
244,364.561303710938,318.298950195312,189.697399902344,171.403820800781,146.047058105469,134.054162597656,125.593408203125,106.975646972656,106.299829101562,106.299829101562,106.299829101562,106.299829101562
245,2583.6341796875,1535.51298828125,716.60908203125,563.21708984375,450.814111328125,423.38515625,396.166137695312,385.898193359375,385.22236328125,385.22236328125,385.22236328125,385.22236328125
246,1434.828125,1224.089453125,550.94765625,486.094287109375,511.24404296875,356.880932617188,294.092041015625,272.6400390625,271.964208984375,271.964208984375,271.964208984375,271.964208984375
247,1723.521875,1145.5841796875,594.1953125,471.88056640625,424.448388671875,321.183056640625,307.858422851563,294.6826171875,294.006787109375,294.006787109375,294.006787109375,294.006787109375
248,1368.62451171875,969.72109375,696.306298828125,600.68203125,409.0154296875,297.682788085937,276.4427734375,264.037280273437,261.597827148437,259.666235351562,259.666235351562,259.666235351562
249,1513.77880859375,900.53720703125,748.947998046875,730.544970703125,673.002685546875,391.907641601562,344.678198242187,320.06826171875,319.392431640625,300.179565429688,300.179565429688,300.179565429688
250,650.866796875,432.392236328125,210.6220703125,177.459484863281,144.63720703125,132.644311523437,124.183569335938,105.030908203125,104.355090332031,104.355090332031,104.355090332031,104.355090332031
251,497.190625,356.877001953125,188.916333007813,170.622766113281,141.088049316406,129.095153808594,120.634411621094,101.481762695312,100.805944824219,100.805944824219,100.805944824219,100.805944824219
252,6083.513671875,2830.249609375,1080.25625,913.47216796875,774.064697265625,631.513623046875,610.273681640625,598.726953125,596.287451171875,594.355908203125,594.355908203125,594.355908203125
253,388.11767578125,360.10810546875,181.984362792969,163.690795898438,113.050610351562,76.1802917480469,67.5225891113281,49.5304168701172,49.5304168701172,49.5304168701172,49.5304168701172,49.5304168701172
254,546.33525390625,512.935546875,361.496459960938,288.789013671875,226.132690429688,193.835876464844,179.094860839844,164.771362304688,164.095544433594,164.095544433594,164.095544433594,164.095544433594
255,543.714013671875,376.518115234375,225.213330078125,202.063562011719,165.783471679687,153.790576171875,145.329833984375,126.712097167969,126.036279296875,126.036279296875,126.036279296875,126.036279296875
256,858.8212890625,609.95546875,238.727563476562,205.31640625,153.229663085937,116.496179199219,104.418762207031,86.9496520996094,86.2738342285156,86.2738342285156,86.2738342285156,86.2738342285156
257,494.747998046875,356.045776367188,195.895837402344,177.602258300781,142.828881835937,130.835986328125,122.375244140625,103.222583007813,102.54677734375,102.54677734375,102.54677734375,102.54677734375
258,381.057568359375,310.142944335938,181.541381835938,163.247802734375,135.664196777344,123.671313476563,115.210559082031,96.0579040527344,95.3820861816406,95.3820861816406,95.3820861816406,95.3820861816406
259,496.672216796875,368.64677734375,208.3609375,193.227905273438,152.769873046875,132.760241699219,124.299499511719,101.432366943359,100.756549072266,100.756549072266,100.756549072266,100.756549072266
260,1458.04541015625,862.7673828125,525.23935546875,459.128515625,387.758447265625,355.028125,305.579541015625,278.68671875,278.010888671875,274.617944335938,274.617944335938,274.617944335938
261,2872.73203125,2425.4802734375,1123.747265625,807.198291015625,731.2974609375,567.53486328125,556.429345703125,546.80390625,544.364453125,542.432861328125,542.432861328125,542.432861328125
262,4081.88046875,2718.4810546875,1882.880078125,1537.7552734375,1245.78828125,776.10908203125,732.779443359375,713.854150390625,713.1783203125,693.965380859375,693.965380859375,693.965380859375
263,385.100830078125,314.005932617188,178.967529296875,160.673950195312,131.139233398438,119.146350097656,110.685571289062,91.5329528808594,90.8571350097656,90.8571350097656,90.8571350097656,90.8571350097656
264,361.348950195313,306.562524414063,177.960974121094,159.667407226562,132.0837890625,120.090893554687,111.630114746094,92.4774963378906,91.8016784667969,91.8016784667969,91.8016784667969,91.8016784667969
265,380.04375,325.2076171875,181.70556640625,163.411987304688,135.828381347656,123.835485839844,115.374743652344,96.2220886230469,95.5462707519531,95.5462707519531,95.5462707519531,95.5462707519531
266,530.4171875,353.4537109375,191.451391601563,173.157824707031,143.623107910156,131.630224609375,123.169482421875,104.016821289063,103.341003417969,103.341003417969,103.341003417969,103.341003417969
267,1015.49775390625,553.496044921875,364.621704101562,305.31611328125,260.691796875,227.08173828125,177.633190917969,150.205493164062,149.529675292969,146.136743164062,146.136743164062,146.136743164062
268,2093.6587890625,1548.4291015625,836.2482421875,709.061767578125,601.550732421875,413.067578125,391.288549804687,384.160009765625,381.7205078125,379.788916015625,379.788916015625,379.788916015625
269,4324.682421875,2514.461328125,1108.8787109375,934.37890625,784.815283203125,566.859619140625,549.477587890625,542.349072265625,539.909619140625,537.97802734375,537.97802734375,537.97802734375
270,563.641845703125,379.868798828125,211.090551757813,187.940783691406,147.482751464844,135.489831542969,127.0291015625,107.876452636719,107.200634765625,107.200634765625,107.200634765625,107.200634765625
271,1453.29453125,740.55068359375,391.987084960938,334.619848632812,274.355151367187,258.969116210938,235.510009765625,219.554370117187,218.878540039062,218.878540039062,218.878540039062,218.878540039062
272,9735.85625,7910.18046875,3226.721875,3134.40234375,2627.979296875,1907.7599609375,1892.3,1886.14296875,1867.6328125,1722.477734375,1722.477734375,1722.477734375
273,3010.819140625,2772.709765625,1304.4087890625,985.346484375,852.72939453125,604.67900390625,582.900048828125,576.743115234375,574.30361328125,572.372021484375,572.372021484375,572.372021484375
274,1137.76513671875,591.240869140625,323.979418945312,301.470556640625,252.80673828125,183.987329101562,162.747326660156,149.806982421875,147.367529296875,145.435949707031,145.435949707031,145.435949707031
275,878.5287109375,674.782080078125,508.9560546875,466.26708984375,449.603515625,294.802026367188,260.351831054688,237.267578125,236.591748046875,233.198828125,233.198828125,233.198828125
276,380.04375,325.2076171875,182.488745117188,164.195178222656,135.828381347656,123.835485839844,115.374743652344,96.2220886230469,95.5462707519531,95.5462707519531,95.5462707519531,95.5462707519531
277,2808.00546875,1582.83740234375,890.63125,721.221923828125,603.93544921875,441.438134765625,430.332568359375,421.48310546875,419.043603515625,417.11201171875,417.11201171875,417.11201171875
278,381.656005859375,326.819873046875,183.317846679688,165.024267578125,119.388903808594,82.5185852050781,73.8608825683594,57.1585754394531,57.1585754394531,57.1585754394531,57.1585754394531,57.1585754394531
279,527.838525390625,363.555712890625,211.335400390625,205.853100585938,194.185632324219,171.985363769531,137.535192871094,107.445422363281,106.769604492187,103.37666015625,103.37666015625,103.37666015625
280,396.33466796875,317.649047851562,182.649523925781,164.355944824219,136.772351074219,124.779455566406,116.318713378906,97.1660522460938,96.490234375,96.490234375,96.490234375,96.490234375
281,459.879443359375,331.70244140625,184.600622558594,166.307043457031,130.415673828125,116.925769042969,104.848364257813,83.2711120605469,82.5952941894531,82.5952941894531,82.5952941894531,82.5952941894531
282,664.149267578125,420.735986328125,239.883544921875,229.606689453125,197.060241699219,177.050610351563,168.589880371094,149.972155761719,149.296337890625,149.296337890625,149.296337890625,149.296337890625
283,1151.0587890625,1730.161328125,652.98447265625,505.327880859375,373.387915039062,351.8400390625,322.686352539063,305.111865234375,304.43603515625,298.758056640625,298.758056640625,298.758056640625
284,1813.5654296875,1393.7123046875,750.123779296875,669.89287109375,584.427294921875,393.354174804687,371.575219726563,364.446630859375,362.007177734375,360.0755859375,360.0755859375,360.0755859375
285,2258.6234375,1252.89931640625,594.1263671875,498.59013671875,352.891284179687,236.408740234375,212.67822265625,201.697485351563,201.021667480469,201.021667480469,201.021667480469,201.021667480469
286,369.795434570313,332.906909179687,256.8029296875,207.524682617187,153.812854003906,133.835168457031,125.374426269531,100.435150146484,99.7593322753906,99.7593322753906,99.7593322753906,99.7593322753906
287,975.93671875,629.09912109375,242.960009765625,211.15634765625,173.20283203125,161.209936523438,152.749206542969,134.455224609375,133.779406738281,133.779406738281,133.779406738281,133.779406738281
288,1176.64619140625,987.705078125,550.18896484375,496.773583984375,447.877490234375,328.138305664062,279.768725585937,262.414013671875,261.73818359375,258.345239257813,258.345239257813,258.345239257813
289,1817.8134765625,1097.1857421875,692.7287109375,600.116455078125,521.148828125,343.993383789062,332.887890625,323.262353515625,320.8228515625,318.891259765625,318.891259765625,318.891259765625
290,2259.92734375,1417.67470703125,543.147509765625,492.7705078125,323.014331054687,245.894506835938,224.6544921875,212.572875976562,210.1333984375,208.201806640625,208.201806640625,208.201806640625
291,359.740454101562,313.478125,184.876574707031,166.5830078125,141.226232910156,129.233337402344,120.772595214844,102.154821777344,101.47900390625,101.47900390625,101.47900390625,101.47900390625
292,1381.9345703125,847.40126953125,482.5310546875,415.8810546875,329.172729492188,263.168041992188,241.92802734375,229.522607421875,227.083129882812,225.151538085937,225.151538085937,225.151538085937
293,416.30341796875,317.649047851562,182.649523925781,164.355944824219,136.772351074219,124.779455566406,116.318713378906,97.1660522460938,96.490234375,96.490234375,96.490234375,96.490234375
294,1594.9404296875,781.551220703125,344.158081054688,269.911059570312,208.264868164063,193.769165039062,170.310046386719,154.595544433594,153.9197265625,153.9197265625,153.9197265625,153.9197265625
295,380.04375,325.2076171875,185.911242675781,167.617663574219,135.828381347656,123.835485839844,115.374743652344,96.2220886230469,95.5462707519531,95.5462707519531,95.5462707519531,95.5462707519531
296,662.13173828125,545.96708984375,266.61875,223.01259765625,180.265075683594,169.151928710938,160.691198730469,142.073461914063,141.397644042969,141.397644042969,141.397644042969,141.397644042969
297,1545.88046875,1054.44326171875,717.209423828125,665.67978515625,575.90810546875,404.923754882812,357.694262695312,333.084350585938,330.644873046875,325.320361328125,325.320361328125,325.320361328125
298,1277.998046875,719.178955078125,666.850146484375,637.053125,521.95927734375,271.141333007812,223.911865234375,198.767077636719,196.327612304688,188.861083984375,188.861083984375,188.861083984375
299,519.267138671875,382.94111328125,190.629760742188,172.336181640625,144.752551269531,132.75966796875,124.298913574219,105.146252441406,104.470434570313,104.470434570313,104.470434570313,104.470434570313
300,910.1271484375,703.9884765625,422.848583984375,340.37705078125,265.632470703125,244.9837890625,221.524682617187,205.569067382813,204.89326171875,204.89326171875,204.89326171875,204.89326171875
301,477.642138671875,352.622216796875,183.936547851562,161.575891113281,133.992272949219,121.999389648438,113.538635253906,94.3859924316406,93.7101745605469,93.7101745605469,93.7101745605469,93.7101745605469
302,385.100830078125,314.005932617188,178.967529296875,160.673950195312,131.139233398438,119.146350097656,110.685571289062,91.5329528808594,90.8571350097656,90.8571350097656,90.8571350097656,90.8571350097656
303,1248.0375,871.52744140625,484.9935546875,389.753149414062,318.312036132813,293.508178710938,263.768701171875,252.965942382812,252.290112304688,252.290112304688,252.290112304688,252.290112304688
304,507.029638671875,352.097143554687,192.639050292969,174.345471191406,144.810754394531,132.817858886719,124.357104492188,105.204455566406,104.528637695312,104.528637695312,104.528637695312,104.528637695312
305,494.5107421875,379.957861328125,192.231433105469,169.870764160156,142.287158203125,130.294274902344,121.833532714844,102.680859375,102.005047607422,102.005047607422,102.005047607422,102.005047607422
306,480.45087890625,336.544897460937,191.295471191406,173.001892089844,138.228527832031,126.23564453125,117.77490234375,98.6222351074219,97.9464172363281,97.9464172363281,97.9464172363281,97.9464172363281
307,1623.53134765625,1290.7314453125,646.317431640625,553.6330078125,498.655859375,335.447607421875,320.79443359375,311.168896484375,308.729443359375,306.7978515625,306.7978515625,306.7978515625
308,1212.59990234375,722.033251953125,585.914697265625,585.2212890625,419.256787109375,258.953930664063,211.724560546875,186.579748535156,184.140283203125,178.815759277344,178.815759277344,178.815759277344
309,1513.0677734375,915.00244140625,650.396728515625,553.036767578125,487.009130859375,329.566137695312,318.460595703125,308.835083007812,306.395581054688,304.463989257812,304.463989257812,304.463989257812
310,578.865869140625,410.203125,241.571118164063,218.421313476562,180.190185546875,168.197290039062,159.736560058594,141.118835449219,140.443017578125,140.443017578125,140.443017578125,140.443017578125
311,439.96376953125,393.98798828125,217.545825195312,199.252258300781,153.548168945313,141.555261230469,133.094519042969,113.941906738281,113.266088867188,113.266088867188,113.266088867188,113.266088867188
312,512.227685546875,346.286987304688,189.026110839844,170.732531738281,143.148913574219,131.156005859375,122.695263671875,103.542614746094,102.866796875,102.866796875,102.866796875,102.866796875
313,413.2642578125,333.595556640625,183.656665039062,165.3630859375,135.828381347656,123.835485839844,115.374743652344,96.2220886230469,95.5462707519531,95.5462707519531,95.5462707519531,95.5462707519531
314,3480.12734375,3146.4396484375,1950.31171875,1773.0822265625,1300.52216796875,814.93330078125,805.671923828125,798.543359375,797.867529296875,769.173291015625,767.739990234375,767.739990234375
315,4075.90625,3417.4234375,1573.11162109375,1304.49208984375,1149.64853515625,912.44951171875,892.28876953125,886.13173828125,883.6921875,881.76064453125,881.76064453125,881.76064453125
316,1316.30888671875,786.035107421875,430.947705078125,401.773754882813,316.26005859375,245.365087890625,224.125122070312,211.719702148438,209.280224609375,207.3486328125,207.3486328125,207.3486328125
317,464.0447265625,397.853564453125,208.66953125,177.563293457031,150.95849609375,139.855908203125,131.395178222656,113.018615722656,112.342797851562,112.342797851562,112.342797851562,112.342797851562
318,479.332861328125,380.762915039062,193.806030273438,175.512463378906,145.977758789063,133.98486328125,125.524133300781,106.371472167969,105.695654296875,105.695654296875,105.695654296875,105.695654296875
319,879.57294921875,640.6779296875,340.667456054687,318.968139648438,357.918481445313,310.926928710937,225.696313476562,192.623168945312,191.947351074219,188.554418945313,188.554418945313,188.554418945313
